"id","district_full_code","country_code","country_name","province_code","province_name","city_code","city_full_code","city_name","district_code","district_name","ctime","mtime"
265,"140623","86",中国,"14",山西省,"06","1406",朔州市,"23",右玉县,"2017-02-13","2017-02-13"
266,"140624","86",中国,"14",山西省,"06","1406",朔州市,"24",怀仁县,"2017-02-13","2017-02-13"
267,"140702","86",中国,"14",山西省,"07","1407",晋中市,"02",榆次区,"2017-02-13","2017-02-13"
268,"140721","86",中国,"14",山西省,"07","1407",晋中市,"21",榆社县,"2017-02-13","2017-02-13"
269,"140722","86",中国,"14",山西省,"07","1407",晋中市,"22",左权县,"2017-02-13","2017-02-13"
270,"140723","86",中国,"14",山西省,"07","1407",晋中市,"23",和顺县,"2017-02-13","2017-02-13"
271,"140724","86",中国,"14",山西省,"07","1407",晋中市,"24",昔阳县,"2017-02-13","2017-02-13"
272,"140725","86",中国,"14",山西省,"07","1407",晋中市,"25",寿阳县,"2017-02-13","2017-02-13"
273,"140726","86",中国,"14",山西省,"07","1407",晋中市,"26",太谷县,"2017-02-13","2017-02-13"
274,"140727","86",中国,"14",山西省,"07","1407",晋中市,"27",祁县,"2017-02-13","2017-02-13"
275,"140728","86",中国,"14",山西省,"07","1407",晋中市,"28",平遥县,"2017-02-13","2017-02-13"
276,"140729","86",中国,"14",山西省,"07","1407",晋中市,"29",灵石县,"2017-02-13","2017-02-13"
277,"140781","86",中国,"14",山西省,"07","1407",晋中市,"81",介休市,"2017-02-13","2017-02-13"
278,"140802","86",中国,"14",山西省,"08","1408",运城市,"02",盐湖区,"2017-02-13","2017-02-13"
279,"140821","86",中国,"14",山西省,"08","1408",运城市,"21",临猗县,"2017-02-13","2017-02-13"
280,"140822","86",中国,"14",山西省,"08","1408",运城市,"22",万荣县,"2017-02-13","2017-02-13"
281,"140823","86",中国,"14",山西省,"08","1408",运城市,"23",闻喜县,"2017-02-13","2017-02-13"
282,"140824","86",中国,"14",山西省,"08","1408",运城市,"24",稷山县,"2017-02-13","2017-02-13"
283,"140825","86",中国,"14",山西省,"08","1408",运城市,"25",新绛县,"2017-02-13","2017-02-13"
284,"140826","86",中国,"14",山西省,"08","1408",运城市,"26",绛县,"2017-02-13","2017-02-13"
285,"140827","86",中国,"14",山西省,"08","1408",运城市,"27",垣曲县,"2017-02-13","2017-02-13"
286,"140828","86",中国,"14",山西省,"08","1408",运城市,"28",夏县,"2017-02-13","2017-02-13"
287,"140829","86",中国,"14",山西省,"08","1408",运城市,"29",平陆县,"2017-02-13","2017-02-13"
288,"140830","86",中国,"14",山西省,"08","1408",运城市,"30",芮城县,"2017-02-13","2017-02-13"
289,"140881","86",中国,"14",山西省,"08","1408",运城市,"81",永济市,"2017-02-13","2017-02-13"
290,"140882","86",中国,"14",山西省,"08","1408",运城市,"82",河津市,"2017-02-13","2017-02-13"
291,"140902","86",中国,"14",山西省,"09","1409",忻州市,"02",忻府区,"2017-02-13","2017-02-13"
292,"140921","86",中国,"14",山西省,"09","1409",忻州市,"21",定襄县,"2017-02-13","2017-02-13"
293,"140922","86",中国,"14",山西省,"09","1409",忻州市,"22",五台县,"2017-02-13","2017-02-13"
294,"140923","86",中国,"14",山西省,"09","1409",忻州市,"23",代县,"2017-02-13","2017-02-13"
295,"140924","86",中国,"14",山西省,"09","1409",忻州市,"24",繁峙县,"2017-02-13","2017-02-13"
296,"140925","86",中国,"14",山西省,"09","1409",忻州市,"25",宁武县,"2017-02-13","2017-02-13"
297,"140926","86",中国,"14",山西省,"09","1409",忻州市,"26",静乐县,"2017-02-13","2017-02-13"
298,"140927","86",中国,"14",山西省,"09","1409",忻州市,"27",神池县,"2017-02-13","2017-02-13"
299,"140928","86",中国,"14",山西省,"09","1409",忻州市,"28",五寨县,"2017-02-13","2017-02-13"
300,"140929","86",中国,"14",山西省,"09","1409",忻州市,"29",岢岚县,"2017-02-13","2017-02-13"
301,"140930","86",中国,"14",山西省,"09","1409",忻州市,"30",河曲县,"2017-02-13","2017-02-13"
302,"140931","86",中国,"14",山西省,"09","1409",忻州市,"31",保德县,"2017-02-13","2017-02-13"
303,"140932","86",中国,"14",山西省,"09","1409",忻州市,"32",偏关县,"2017-02-13","2017-02-13"
304,"140981","86",中国,"14",山西省,"09","1409",忻州市,"81",原平市,"2017-02-13","2017-02-13"
305,"141002","86",中国,"14",山西省,"10","1410",临汾市,"02",尧都区,"2017-02-13","2017-02-13"
306,"141021","86",中国,"14",山西省,"10","1410",临汾市,"21",曲沃县,"2017-02-13","2017-02-13"
307,"141022","86",中国,"14",山西省,"10","1410",临汾市,"22",翼城县,"2017-02-13","2017-02-13"
308,"141023","86",中国,"14",山西省,"10","1410",临汾市,"23",襄汾县,"2017-02-13","2017-02-13"
309,"141024","86",中国,"14",山西省,"10","1410",临汾市,"24",洪洞县,"2017-02-13","2017-02-13"
310,"141025","86",中国,"14",山西省,"10","1410",临汾市,"25",古县,"2017-02-13","2017-02-13"
311,"141026","86",中国,"14",山西省,"10","1410",临汾市,"26",安泽县,"2017-02-13","2017-02-13"
312,"141027","86",中国,"14",山西省,"10","1410",临汾市,"27",浮山县,"2017-02-13","2017-02-13"
313,"141028","86",中国,"14",山西省,"10","1410",临汾市,"28",吉县,"2017-02-13","2017-02-13"
314,"141029","86",中国,"14",山西省,"10","1410",临汾市,"29",乡宁县,"2017-02-13","2017-02-13"
315,"141030","86",中国,"14",山西省,"10","1410",临汾市,"30",大宁县,"2017-02-13","2017-02-13"
316,"141031","86",中国,"14",山西省,"10","1410",临汾市,"31",隰县,"2017-02-13","2017-02-13"
317,"141032","86",中国,"14",山西省,"10","1410",临汾市,"32",永和县,"2017-02-13","2017-02-13"
318,"141033","86",中国,"14",山西省,"10","1410",临汾市,"33",蒲县,"2017-02-13","2017-02-13"
319,"141034","86",中国,"14",山西省,"10","1410",临汾市,"34",汾西县,"2017-02-13","2017-02-13"
320,"141081","86",中国,"14",山西省,"10","1410",临汾市,"81",侯马市,"2017-02-13","2017-02-13"
321,"141082","86",中国,"14",山西省,"10","1410",临汾市,"82",霍州市,"2017-02-13","2017-02-13"
322,"141102","86",中国,"14",山西省,"11","1411",吕梁市,"02",离石区,"2017-02-13","2017-02-13"
323,"141121","86",中国,"14",山西省,"11","1411",吕梁市,"21",文水县,"2017-02-13","2017-02-13"
324,"141122","86",中国,"14",山西省,"11","1411",吕梁市,"22",交城县,"2017-02-13","2017-02-13"
325,"141123","86",中国,"14",山西省,"11","1411",吕梁市,"23",兴县,"2017-02-13","2017-02-13"
326,"141124","86",中国,"14",山西省,"11","1411",吕梁市,"24",临县,"2017-02-13","2017-02-13"
327,"141125","86",中国,"14",山西省,"11","1411",吕梁市,"25",柳林县,"2017-02-13","2017-02-13"
328,"141126","86",中国,"14",山西省,"11","1411",吕梁市,"26",石楼县,"2017-02-13","2017-02-13"
329,"141127","86",中国,"14",山西省,"11","1411",吕梁市,"27",岚县,"2017-02-13","2017-02-13"
330,"141128","86",中国,"14",山西省,"11","1411",吕梁市,"28",方山县,"2017-02-13","2017-02-13"
331,"141129","86",中国,"14",山西省,"11","1411",吕梁市,"29",中阳县,"2017-02-13","2017-02-13"
332,"141130","86",中国,"14",山西省,"11","1411",吕梁市,"30",交口县,"2017-02-13","2017-02-13"
333,"141181","86",中国,"14",山西省,"11","1411",吕梁市,"81",孝义市,"2017-02-13","2017-02-13"
334,"141182","86",中国,"14",山西省,"11","1411",吕梁市,"82",汾阳市,"2017-02-13","2017-02-13"
335,"150102","86",中国,"15",内蒙古自治区,"01","1501",呼和浩特市,"02",新城区,"2017-02-13","2017-02-13"
336,"150103","86",中国,"15",内蒙古自治区,"01","1501",呼和浩特市,"03",回民区,"2017-02-13","2017-02-13"
337,"150104","86",中国,"15",内蒙古自治区,"01","1501",呼和浩特市,"04",玉泉区,"2017-02-13","2017-02-13"
338,"150105","86",中国,"15",内蒙古自治区,"01","1501",呼和浩特市,"05",赛罕区,"2017-02-13","2017-02-13"
339,"150121","86",中国,"15",内蒙古自治区,"01","1501",呼和浩特市,"21",土默特左旗,"2017-02-13","2017-02-13"
340,"150122","86",中国,"15",内蒙古自治区,"01","1501",呼和浩特市,"22",托克托县,"2017-02-13","2017-02-13"
341,"150123","86",中国,"15",内蒙古自治区,"01","1501",呼和浩特市,"23",和林格尔县,"2017-02-13","2017-02-13"
342,"150124","86",中国,"15",内蒙古自治区,"01","1501",呼和浩特市,"24",清水河县,"2017-02-13","2017-02-13"
343,"150125","86",中国,"15",内蒙古自治区,"01","1501",呼和浩特市,"25",武川县,"2017-02-13","2017-02-13"
344,"150202","86",中国,"15",内蒙古自治区,"02","1502",包头市,"02",东河区,"2017-02-13","2017-02-13"
345,"150203","86",中国,"15",内蒙古自治区,"02","1502",包头市,"03",昆都仑区,"2017-02-13","2017-02-13"
346,"150204","86",中国,"15",内蒙古自治区,"02","1502",包头市,"04",青山区,"2017-02-13","2017-02-13"
347,"150205","86",中国,"15",内蒙古自治区,"02","1502",包头市,"05",石拐区,"2017-02-13","2017-02-13"
348,"150206","86",中国,"15",内蒙古自治区,"02","1502",包头市,"06",白云鄂博矿区,"2017-02-13","2017-02-13"
349,"150207","86",中国,"15",内蒙古自治区,"02","1502",包头市,"07",九原区,"2017-02-13","2017-02-13"
350,"150221","86",中国,"15",内蒙古自治区,"02","1502",包头市,"21",土默特右旗,"2017-02-13","2017-02-13"
351,"150222","86",中国,"15",内蒙古自治区,"02","1502",包头市,"22",固阳县,"2017-02-13","2017-02-13"
352,"150223","86",中国,"15",内蒙古自治区,"02","1502",包头市,"23",达尔罕茂明安联合旗,"2017-02-13","2017-02-13"
353,"150302","86",中国,"15",内蒙古自治区,"03","1503",乌海市,"02",海勃湾区,"2017-02-13","2017-02-13"
354,"150303","86",中国,"15",内蒙古自治区,"03","1503",乌海市,"03",海南区,"2017-02-13","2017-02-13"
355,"150304","86",中国,"15",内蒙古自治区,"03","1503",乌海市,"04",乌达区,"2017-02-13","2017-02-13"
356,"150402","86",中国,"15",内蒙古自治区,"04","1504",赤峰市,"02",红山区,"2017-02-13","2017-02-13"
357,"150403","86",中国,"15",内蒙古自治区,"04","1504",赤峰市,"03",元宝山区,"2017-02-13","2017-02-13"
358,"150404","86",中国,"15",内蒙古自治区,"04","1504",赤峰市,"04",松山区,"2017-02-13","2017-02-13"
359,"150421","86",中国,"15",内蒙古自治区,"04","1504",赤峰市,"21",阿鲁科尔沁旗,"2017-02-13","2017-02-13"
360,"150422","86",中国,"15",内蒙古自治区,"04","1504",赤峰市,"22",巴林左旗,"2017-02-13","2017-02-13"
361,"150423","86",中国,"15",内蒙古自治区,"04","1504",赤峰市,"23",巴林右旗,"2017-02-13","2017-02-13"
362,"150424","86",中国,"15",内蒙古自治区,"04","1504",赤峰市,"24",林西县,"2017-02-13","2017-02-13"
363,"150425","86",中国,"15",内蒙古自治区,"04","1504",赤峰市,"25",克什克腾旗,"2017-02-13","2017-02-13"
364,"150426","86",中国,"15",内蒙古自治区,"04","1504",赤峰市,"26",翁牛特旗,"2017-02-13","2017-02-13"
365,"150428","86",中国,"15",内蒙古自治区,"04","1504",赤峰市,"28",喀喇沁旗,"2017-02-13","2017-02-13"
366,"150429","86",中国,"15",内蒙古自治区,"04","1504",赤峰市,"29",宁城县,"2017-02-13","2017-02-13"
367,"150430","86",中国,"15",内蒙古自治区,"04","1504",赤峰市,"30",敖汉旗,"2017-02-13","2017-02-13"
368,"150502","86",中国,"15",内蒙古自治区,"05","1505",通辽市,"02",科尔沁区,"2017-02-13","2017-02-13"
369,"150521","86",中国,"15",内蒙古自治区,"05","1505",通辽市,"21",科尔沁左翼中旗,"2017-02-13","2017-02-13"
370,"150522","86",中国,"15",内蒙古自治区,"05","1505",通辽市,"22",科尔沁左翼后旗,"2017-02-13","2017-02-13"
371,"150523","86",中国,"15",内蒙古自治区,"05","1505",通辽市,"23",开鲁县,"2017-02-13","2017-02-13"
372,"150524","86",中国,"15",内蒙古自治区,"05","1505",通辽市,"24",库伦旗,"2017-02-13","2017-02-13"
373,"150525","86",中国,"15",内蒙古自治区,"05","1505",通辽市,"25",奈曼旗,"2017-02-13","2017-02-13"
374,"150526","86",中国,"15",内蒙古自治区,"05","1505",通辽市,"26",扎鲁特旗,"2017-02-13","2017-02-13"
375,"150581","86",中国,"15",内蒙古自治区,"05","1505",通辽市,"81",霍林郭勒市,"2017-02-13","2017-02-13"
376,"150602","86",中国,"15",内蒙古自治区,"06","1506",鄂尔多斯市,"02",东胜区,"2017-02-13","2017-02-13"
377,"150621","86",中国,"15",内蒙古自治区,"06","1506",鄂尔多斯市,"21",达拉特旗,"2017-02-13","2017-02-13"
378,"150622","86",中国,"15",内蒙古自治区,"06","1506",鄂尔多斯市,"22",准格尔旗,"2017-02-13","2017-02-13"
379,"150623","86",中国,"15",内蒙古自治区,"06","1506",鄂尔多斯市,"23",鄂托克前旗,"2017-02-13","2017-02-13"
380,"150624","86",中国,"15",内蒙古自治区,"06","1506",鄂尔多斯市,"24",鄂托克旗,"2017-02-13","2017-02-13"
381,"150625","86",中国,"15",内蒙古自治区,"06","1506",鄂尔多斯市,"25",杭锦旗,"2017-02-13","2017-02-13"
382,"150626","86",中国,"15",内蒙古自治区,"06","1506",鄂尔多斯市,"26",乌审旗,"2017-02-13","2017-02-13"
383,"150627","86",中国,"15",内蒙古自治区,"06","1506",鄂尔多斯市,"27",伊金霍洛旗,"2017-02-13","2017-02-13"
384,"150702","86",中国,"15",内蒙古自治区,"07","1507",呼伦贝尔市,"02",海拉尔区,"2017-02-13","2017-02-13"
385,"150721","86",中国,"15",内蒙古自治区,"07","1507",呼伦贝尔市,"21",阿荣旗,"2017-02-13","2017-02-13"
386,"150722","86",中国,"15",内蒙古自治区,"07","1507",呼伦贝尔市,"22",莫力达瓦达斡尔族自治旗,"2017-02-13","2017-02-13"
387,"150723","86",中国,"15",内蒙古自治区,"07","1507",呼伦贝尔市,"23",鄂伦春自治旗,"2017-02-13","2017-02-13"
388,"150724","86",中国,"15",内蒙古自治区,"07","1507",呼伦贝尔市,"24",鄂温克族自治旗,"2017-02-13","2017-02-13"
389,"150725","86",中国,"15",内蒙古自治区,"07","1507",呼伦贝尔市,"25",陈巴尔虎旗,"2017-02-13","2017-02-13"
390,"150726","86",中国,"15",内蒙古自治区,"07","1507",呼伦贝尔市,"26",新巴尔虎左旗,"2017-02-13","2017-02-13"
391,"150727","86",中国,"15",内蒙古自治区,"07","1507",呼伦贝尔市,"27",新巴尔虎右旗,"2017-02-13","2017-02-13"
392,"150781","86",中国,"15",内蒙古自治区,"07","1507",呼伦贝尔市,"81",满洲里市,"2017-02-13","2017-02-13"
393,"150782","86",中国,"15",内蒙古自治区,"07","1507",呼伦贝尔市,"82",牙克石市,"2017-02-13","2017-02-13"
394,"150783","86",中国,"15",内蒙古自治区,"07","1507",呼伦贝尔市,"83",扎兰屯市,"2017-02-13","2017-02-13"
395,"150784","86",中国,"15",内蒙古自治区,"07","1507",呼伦贝尔市,"84",额尔古纳市,"2017-02-13","2017-02-13"
396,"150785","86",中国,"15",内蒙古自治区,"07","1507",呼伦贝尔市,"85",根河市,"2017-02-13","2017-02-13"
397,"150802","86",中国,"15",内蒙古自治区,"08","1508",巴彦淖尔市,"02",临河区,"2017-02-13","2017-02-13"
398,"150821","86",中国,"15",内蒙古自治区,"08","1508",巴彦淖尔市,"21",五原县,"2017-02-13","2017-02-13"
399,"150822","86",中国,"15",内蒙古自治区,"08","1508",巴彦淖尔市,"22",磴口县,"2017-02-13","2017-02-13"
400,"150823","86",中国,"15",内蒙古自治区,"08","1508",巴彦淖尔市,"23",乌拉特前旗,"2017-02-13","2017-02-13"
401,"150824","86",中国,"15",内蒙古自治区,"08","1508",巴彦淖尔市,"24",乌拉特中旗,"2017-02-13","2017-02-13"
402,"150825","86",中国,"15",内蒙古自治区,"08","1508",巴彦淖尔市,"25",乌拉特后旗,"2017-02-13","2017-02-13"
403,"150826","86",中国,"15",内蒙古自治区,"08","1508",巴彦淖尔市,"26",杭锦后旗,"2017-02-13","2017-02-13"
404,"150902","86",中国,"15",内蒙古自治区,"09","1509",乌兰察布市,"02",集宁区,"2017-02-13","2017-02-13"
405,"150921","86",中国,"15",内蒙古自治区,"09","1509",乌兰察布市,"21",卓资县,"2017-02-13","2017-02-13"
406,"150922","86",中国,"15",内蒙古自治区,"09","1509",乌兰察布市,"22",化德县,"2017-02-13","2017-02-13"
407,"150923","86",中国,"15",内蒙古自治区,"09","1509",乌兰察布市,"23",商都县,"2017-02-13","2017-02-13"
408,"150924","86",中国,"15",内蒙古自治区,"09","1509",乌兰察布市,"24",兴和县,"2017-02-13","2017-02-13"
409,"150925","86",中国,"15",内蒙古自治区,"09","1509",乌兰察布市,"25",凉城县,"2017-02-13","2017-02-13"
410,"150926","86",中国,"15",内蒙古自治区,"09","1509",乌兰察布市,"26",察哈尔右翼前旗,"2017-02-13","2017-02-13"
411,"150927","86",中国,"15",内蒙古自治区,"09","1509",乌兰察布市,"27",察哈尔右翼中旗,"2017-02-13","2017-02-13"
412,"150928","86",中国,"15",内蒙古自治区,"09","1509",乌兰察布市,"28",察哈尔右翼后旗,"2017-02-13","2017-02-13"
413,"150929","86",中国,"15",内蒙古自治区,"09","1509",乌兰察布市,"29",四子王旗,"2017-02-13","2017-02-13"
414,"150981","86",中国,"15",内蒙古自治区,"09","1509",乌兰察布市,"81",丰镇市,"2017-02-13","2017-02-13"
415,"152201","86",中国,"15",内蒙古自治区,"22","1522",兴安盟,"01",乌兰浩特市,"2017-02-13","2017-02-13"
416,"152202","86",中国,"15",内蒙古自治区,"22","1522",兴安盟,"02",阿尔山市,"2017-02-13","2017-02-13"
417,"152221","86",中国,"15",内蒙古自治区,"22","1522",兴安盟,"21",科尔沁右翼前旗,"2017-02-13","2017-02-13"
418,"152222","86",中国,"15",内蒙古自治区,"22","1522",兴安盟,"22",科尔沁右翼中旗,"2017-02-13","2017-02-13"
419,"152223","86",中国,"15",内蒙古自治区,"22","1522",兴安盟,"23",扎赉特旗,"2017-02-13","2017-02-13"
420,"152224","86",中国,"15",内蒙古自治区,"22","1522",兴安盟,"24",突泉县,"2017-02-13","2017-02-13"
421,"152501","86",中国,"15",内蒙古自治区,"25","1525",锡林郭勒盟,"01",二连浩特市,"2017-02-13","2017-02-13"
422,"152502","86",中国,"15",内蒙古自治区,"25","1525",锡林郭勒盟,"02",锡林浩特市,"2017-02-13","2017-02-13"
